sessionId,topic,article,condition,pattern,ageGroup,gender,preStance,preKnowledge,postUnderstanding,postNewInformation,postPerspectiveComparison,postFurtherExploration,postFurtherExplorationReason,chatbotAppropriateness,chatbotTrustworthiness,chatbotEngagement,postStance,systemComment,freeComment,keywordAnswer,keywordCorrect,startedAt,completedAt,completionTimeSeconds,createdAt,updatedAt
8fa5bc7d-b85a-40d1-bf93-5433b7827350,casinoir,casinoir1,news,,60+,male,2,4,3,4,4,3,,,,,2,,,ワニ,true,2026-08-25T14:20:09.844Z,2026-08-25T14:22:09.443Z,120,2026-08-25T14:22:09.444Z,2026-08-25T14:22:09.444Z
17e5c91c-db1c-4bbf-8acc-8e7c78527b2b,nuclearenergy,nuclearenergy2,news,,60+,male,4,4,5,4,3,4,原発事故の大変さを痛感したため,,,,2,,今後、原発事故のないことを願っています。,ワニ,true,2026-08-25T14:09:52.190Z,2026-08-25T14:22:09.925Z,738,2026-08-25T14:22:09.925Z,2026-08-25T14:22:09.925Z
6f396192-81b4-44fb-90fa-85e12f33950f,casinoir,casinoir2,news,,30-39,female,1,2,5,4,4,2,,,,,1,,,ワニ,true,2026-08-25T14:20:53.395Z,2026-08-25T14:22:16.495Z,83,2026-08-25T14:22:16.495Z,2026-08-25T14:22:16.495Z
3c2fc3d7-4af4-423b-a2f6-3b40de4b763f,immigration,immigration2,news,,50-59,male,1,4,5,5,4,3,,,,,2,,,ワニ,true,2026-08-25T14:14:05.932Z,2026-08-25T14:22:20.775Z,495,2026-08-25T14:22:20.776Z,2026-08-25T14:22:20.776Z
de615eea-93d5-4292-ae51-f2a16ed41ce7,immigration,immigration2,news,,50-59,male,3,2,5,4,4,3,わざわざ自分で調べようとは思わないがニュースで流れれば見る,,,,3,,,ワニ,true,2026-08-25T14:19:52.501Z,2026-08-25T14:22:25.891Z,153,2026-08-25T14:22:25.891Z,2026-08-25T14:22:25.891Z
0948d073-d76c-429d-a384-306e5adf126b,decreasericeprice,decreasericeprice1,news,,50-59,male,3,4,4,3,3,2,,,,,3,,,ワニ,true,2026-08-25T14:20:11.710Z,2026-08-25T14:22:29.483Z,138,2026-08-25T14:22:29.483Z,2026-08-25T14:22:29.483Z
14c767b7-0633-41d6-8888-9dad0a3073f2,immigration,immigration1,news,,50-59,male,1,4,4,2,1,2,知っていることが多く、これ以上は必要ないかなと思ったから。,,,,1,,,ワニ,true,2026-08-25T14:17:18.307Z,2026-08-25T14:22:33.203Z,315,2026-08-25T14:22:33.204Z,2026-08-25T14:22:33.204Z
66c6636b-6552-4c05-a698-38a48f1d6fb4,immigration,immigration1,news,,50-59,male,2,2,3,4,4,5,,,,,2,,,ライオン,false,2026-08-25T14:21:29.913Z,2026-08-25T14:22:34.604Z,65,2026-08-25T14:22:34.605Z,2026-08-25T14:22:34.605Z
391a73cd-5b77-4191-9cd9-8d386a781e92,casinoir,casinoir2,news,,30-39,male,2,2,2,2,3,3,,,,,2,,,ワニ,true,2026-08-25T14:21:56.291Z,2026-08-25T14:22:39.229Z,43,2026-08-25T14:22:39.229Z,2026-08-25T14:22:39.229Z
88a77f80-0154-47ef-994e-d70f01ed8eba,decreasericeprice,decreasericeprice2,news,,40-49,male,3,3,4,4,4,4,米価の急激な値上がり理由について,,,,3,,,ワニ,true,2026-08-25T14:18:15.862Z,2026-08-25T14:22:43.046Z,267,2026-08-25T14:22:43.047Z,2026-08-25T14:22:43.047Z
9f43854a-d8af-4cbd-a23e-703334a19f36,nuclearenergy,nuclearenergy2,news,,40-49,male,3,4,4,3,3,3,,,,,3,,,ワニ,true,2026-08-25T14:21:06.534Z,2026-08-25T14:22:43.813Z,97,2026-08-25T14:22:43.813Z,2026-08-25T14:22:43.813Z
6f3d78a8-cfc0-4f86-9513-7a6610b817a9,casinoir,casinoir1,news,,40-49,female,2,2,4,5,3,3,,,,,2,,,ワニ,true,2026-08-25T14:21:06.104Z,2026-08-25T14:22:58.200Z,112,2026-08-25T14:22:58.201Z,2026-08-25T14:22:58.201Z
e23a7320-8172-4bba-81f1-b09aa5dd79d8,nuclearenergy,nuclearenergy2,news,,50-59,male,3,2,4,4,4,4,,,,,3,,,ワニ,true,2026-08-25T14:22:05.175Z,2026-08-25T14:23:04.729Z,60,2026-08-25T14:23:04.730Z,2026-08-25T14:23:04.730Z
0c1b3b06-2f49-4381-9b66-5d0fb47deabe,decreasericeprice,decreasericeprice1,news,,60+,male,4,5,3,2,2,3,,,,,4,,,ワニ,true,2026-08-25T14:21:17.050Z,2026-08-25T14:23:09.773Z,113,2026-08-25T14:23:09.774Z,2026-08-25T14:23:09.774Z
a1f7f3e3-29d0-45c2-9634-c6b56f277f39,usingballatpark,usingballatpark2,news,,50-59,male,4,4,3,2,2,4,ある事象に対して考え方は日々変化していくが、根本的には変化はないということ,,,,4,,,ワニ,true,2026-08-25T14:18:14.371Z,2026-08-25T14:23:31.391Z,317,2026-08-25T14:23:31.391Z,2026-08-25T14:23:31.391Z
48448604-8245-43c8-abd9-c3a6536726f1,casinoir,casinoir1,news,,40-49,male,4,5,4,4,4,4,ない,,,,3,,,ワニ,true,2026-08-25T14:22:48.790Z,2026-08-25T14:23:34.596Z,46,2026-08-25T14:23:34.597Z,2026-08-25T14:23:34.597Z
6ea10e33-3687-4edf-a4be-381d26c50e30,casinoir,casinoir2,news,,60+,male,2,2,5,4,2,2,,,,,2,,,ワニ,true,2026-08-25T14:20:01.542Z,2026-08-25T14:23:56.687Z,235,2026-08-25T14:23:56.687Z,2026-08-25T14:23:56.687Z
0a5dda75-c4b2-47cb-a03a-4e157658485a,nuclearenergy,nuclearenergy2,news,,40-49,male,3,4,5,4,4,4,調べても自分の意見は変わらないが、だから調べないというのは違うと思う。知って意見をいうのと知らずに意見をいうのは全く違うので。,,,,4,,本音を言えば原子力発電なんてないに越したことはない。では何故反対ではないのか？理由はシンプルで代わりがないからだ。代わりがあるなら賛成するわけがない。そして反対派は多いが反対派は具体的な代替案を出せてない。これが致命的である。つまり原子力発電そのものには反対だが現状では使うしか選択肢がないのが現状だ。ゆえの賛成と思っていただきたい。くり返しだが明確な代替案があるなら、つまり原子力発電より安全かつ同等の電力を出せる何かがあるなら私は今すぐ反対に回る。,ワニ,true,2026-08-25T14:20:13.461Z,2026-08-25T14:24:18.384Z,245,2026-08-25T14:24:18.384Z,2026-08-25T14:24:18.384Z
bd75db71-d92f-4a70-bb2e-3dad7cafa835,immigration,immigration2,news,,30-39,male,3,3,5,4,2,3,,,,,2,,日本語教育が十分でない状態で生活するのは当人、周りどちらも不幸になるとしか思えない。移民を受け入れるなら環境を整えるのが行政の義務だと感じた。,ワニ,true,2026-08-25T14:21:45.746Z,2026-08-25T14:24:24.054Z,158,2026-08-25T14:24:24.054Z,2026-08-25T14:24:24.054Z
3ac354f4-b5d1-41bd-b840-3f7ddcb96317,immigration,immigration1,news,,50-59,male,3,4,5,5,5,4,,,,,3,,,ワニ,true,2026-08-25T14:19:42.429Z,2026-08-25T14:24:28.277Z,286,2026-08-25T14:24:28.277Z,2026-08-25T14:24:28.277Z
bf620c48-ba22-4594-90e2-dfc26394860b,immigration,immigration2,news,,40-49,male,3,4,5,4,2,4,実際に自分の身近な地域ではどの程度の推進化が進んでいるのか、実感があまり無いため、調べる価値があると思ったから。,,,,4,,,ワニ,true,2026-08-25T14:22:19.250Z,2026-08-25T14:24:46.414Z,147,2026-08-25T14:24:46.414Z,2026-08-25T14:24:46.414Z
2dbde317-ea2c-43c1-ae97-e0df2e6882f1,usingballatpark,usingballatpark1,news,,30-39,male,3,2,2,4,3,3,,,,,3,,,ワニ,true,2026-08-25T14:23:49.165Z,2026-08-25T14:24:54.501Z,65,2026-08-25T14:24:54.501Z,2026-08-25T14:24:54.501Z
92c542a7-56b8-4351-bf6d-406a7443d41d,usingballatpark,usingballatpark2,news,,60+,female,4,3,3,3,3,1,,,,,4,,,ワニ,true,2026-08-25T14:23:17.184Z,2026-08-25T14:24:58.130Z,101,2026-08-25T14:24:58.130Z,2026-08-25T14:24:58.130Z
bc96771c-5d3d-48e9-a402-90bf03d4f7c7,casinoir,casinoir1,news,,60+,male,3,2,3,4,4,2,翻訳がでたらめで、何を言ってるのか分からないところが多いから。,,,,3,,翻訳がでたらめで、何を言ってるのか分からないところが多いから。もっと精度の良い翻訳アプリを使うべき。,ワニ,true,2026-08-25T14:15:23.118Z,2026-08-25T14:25:08.661Z,586,2026-08-25T14:25:08.662Z,2026-08-25T14:25:08.662Z
ba85d501-548c-4cfa-8aa3-0395a6f24011,usingballatpark,usingballatpark1,news,,60+,female,2,2,4,4,3,2,自分にはこどもがいないし直接には関係ない事だけど、ボール遊びを解禁したら道路を走っている車にぶつかったり事故の元になるのではないかという懸念はある。,,,,2,,昔はボール遊びを公園でやっていた。野球のボールが公園周辺の家の窓を割ってしまう可能性もあるし、道路に飛び出る可能性もある。危険なので、そういう遊びはグランドでやってほしい,犬,false,2026-08-25T14:21:25.587Z,2026-08-25T14:25:14.069Z,228,2026-08-25T14:25:14.069Z,2026-08-25T14:25:14.069Z
1e56fbf4-7a4b-4975-8b39-2768d5d51ea7,decreasericeprice,decreasericeprice2,news,,50-59,female,3,3,4,4,4,3,,,,,2,,,ワニ,true,2026-08-25T14:22:03.404Z,2026-08-25T14:25:17.378Z,194,2026-08-25T14:25:17.379Z,2026-08-25T14:25:17.379Z
c069ef10-6921-46c6-805f-6ff14ff1725b,immigration,immigration2,news,,30-39,male,3,4,5,4,3,3,,,,,3,,,ワニ,true,2026-08-25T14:24:56.548Z,2026-08-25T14:25:54.091Z,58,2026-08-25T14:25:54.092Z,2026-08-25T14:25:54.092Z
d3cec534-d65a-49e0-bacc-20977c3574b8,nuclearenergy,nuclearenergy2,news,,50-59,male,2,5,5,5,4,4,根本的に原発は必要なのか？の解を得たいから,,,,3,,,ワニ,true,2026-08-25T14:23:47.011Z,2026-08-25T14:26:21.456Z,154,2026-08-25T14:26:21.457Z,2026-08-25T14:26:21.457Z
24e12bcf-9e69-487a-a9d8-eb4cdcb93e43,immigration,immigration1,news,,30-39,male,2,3,4,4,5,4,,,,,2,,,ワニ,true,2026-08-25T14:24:51.740Z,2026-08-25T14:26:22.701Z,91,2026-08-25T14:26:22.702Z,2026-08-25T14:26:22.702Z
a749d004-47a8-489a-93b8-6072119ea865,decreasericeprice,decreasericeprice1,news,,40-49,female,3,3,4,4,3,4,,,,,4,,,ワニ,true,2026-08-25T14:24:55.369Z,2026-08-25T14:26:34.454Z,99,2026-08-25T14:26:34.454Z,2026-08-25T14:26:34.454Z
76a10cf6-9a95-4ee0-b70e-ed34ca67d278,nuclearenergy,nuclearenergy1,news,,30-39,male,3,3,4,4,4,3,,,,,3,,,ワニ,true,2026-08-25T14:23:18.422Z,2026-08-25T14:26:34.755Z,196,2026-08-25T14:26:34.755Z,2026-08-25T14:26:34.755Z
104b7efc-d3bf-4fb3-85ad-6beaec2ac1ec,nuclearenergy,nuclearenergy1,news,,40-49,male,2,2,4,2,2,2,柏崎刈羽原発の再稼働や安全性については理解できましたが、記事の内容は以前から知っている論点が中心で、特に新たに調べたいと思う情報はありませんでした。,,,,3,,,ワニ,true,2026-08-25T14:17:50.342Z,2026-08-25T14:26:38.610Z,528,2026-08-25T14:26:38.611Z,2026-08-25T14:26:38.611Z
d7949ed0-6f7d-4bbb-a946-c2341ad45add,immigration,immigration1,news,,50-59,male,2,4,5,4,5,4,必ずしも自分の考えが正解とは限らないので、色んな現場の声を聞いてみたい,,,,2,,マスコミの偏った印象操作には気をつけたいです,ワニ,true,2026-08-25T14:23:05.029Z,2026-08-25T14:26:39.062Z,214,2026-08-25T14:26:39.062Z,2026-08-25T14:26:39.062Z
39acb918-da4a-4818-804c-b9a41363a49b,immigration,immigration1,news,,50-59,male,2,3,5,2,2,2,記事の内容が偏っているから,,,,1,,"よく外国人がいないと日本が回らないと言うが世界に日本より人口が少ない
国は沢山ある。
一部の富裕層が低賃金で働く奴隷が欲しいだけ
治安が悪くなるくらいなら日本が廃れて不便な国になった方がいい
それでも入れたいなら受け入れに関わった企業や人が犯罪や事故が起きた時に
責任を負うべき",ワニ,true,2026-08-25T14:10:32.562Z,2026-08-25T14:26:39.273Z,967,2026-08-25T14:26:39.273Z,2026-08-25T14:26:39.273Z
511aa59f-b633-4870-a98c-ca667efd3504,usingballatpark,usingballatpark1,news,,40-49,male,2,2,4,4,3,2,,,,,2,,,ワニ,true,2026-08-25T14:25:12.584Z,2026-08-25T14:26:40.609Z,88,2026-08-25T14:26:40.610Z,2026-08-25T14:26:40.610Z
124b68e9-5971-4391-af3f-56d8ff9ef5b1,usingballatpark,usingballatpark2,news,,60+,female,3,2,4,5,5,5,自分の知らないことを知る機会が増えるのはいいことだと思います,,,,3,,,犬,false,2026-08-25T14:25:39.897Z,2026-08-25T14:26:51.822Z,72,2026-08-25T14:26:51.822Z,2026-08-25T14:26:51.822Z
5bd91b16-0940-4a4c-9988-9f71df72b4ae,casinoir,casinoir1,news,,40-49,female,3,3,4,4,4,3,地盤沈下がきになったから,,,,3,,,ワニ,true,2026-08-25T14:24:14.492Z,2026-08-25T14:27:17.542Z,183,2026-08-25T14:27:17.542Z,2026-08-25T14:27:17.542Z
2a3980cb-583f-48b2-9226-d6f851402ece,decreasericeprice,decreasericeprice2,news,,40-49,female,3,4,4,3,4,2,あまり興味がなかった,,,,3,,特にない,ワニ,true,2026-08-25T14:25:42.771Z,2026-08-25T14:27:20.404Z,98,2026-08-25T14:27:20.405Z,2026-08-25T14:27:20.405Z
6d1a8633-b822-4d83-9a0e-4ca676021d8a,nuclearenergy,nuclearenergy1,news,,60+,male,2,2,5,5,5,4,,,,,2,,,ワニ,true,2026-08-25T14:24:56.703Z,2026-08-25T14:27:28.390Z,152,2026-08-25T14:27:28.390Z,2026-08-25T14:27:28.390Z
e1b44490-a0ad-48f2-9bd5-c966ab7c75ce,nuclearenergy,nuclearenergy2,news,,50-59,female,2,2,5,2,3,3,決して忘れてはならない出来事だったと思うし、部外者と思わずに色々知るべきだとは思います。ただ自分にも日々の暮らしがあり、ぎりぎりの生活をしているので、他に時間をさけない、という理由からです。,,,,2,,反対というだけなら簡単だけれど、ならどうする？何で補う？という答えは持っていないので、強く反対はできません。私に限らず多くの人が、生活の大部分を電気に頼った生活になってしまっているからです。だからといって誰かが犠牲になっても仕方ないとも思えないし、難しい問題だと思います。震災当時は散々計画停電とか節電とか、それなりに多くの人が努力していたと思うけれど、今はもうどれだけ無駄な電気を使用しているか…忘れている人、気づかない人は多い。,ワニ,true,2026-08-25T14:16:11.983Z,2026-08-25T14:27:33.440Z,681,2026-08-25T14:27:33.440Z,2026-08-25T14:27:33.440Z
2d65054f-93e0-4a77-b763-1054dab2995b,decreasericeprice,decreasericeprice2,news,,60+,male,4,4,5,5,5,4,他地域での今後のコメ価格動向に関心があるからです。,,,,3,,"コメ価格は生産者と消費者では意見が分かれるのは当然だと思います。
一昨年からのコメ価格の上昇は急激すぎました。
調整としての価格下落は当然だと思います。",ワニ,true,2026-08-25T14:20:49.590Z,2026-08-25T14:27:52.425Z,423,2026-08-25T14:27:52.426Z,2026-08-25T14:27:52.426Z
6aa0e49c-2b60-4cf7-b3f0-445dbd38ec1b,casinoir,casinoir2,news,,60+,female,3,4,4,5,4,3,さらに調べてまで知りたいとは思わないので。,,,,3,,"依存症になる危険は誰しもあることだと思っています。
まだその言葉が一般的ではなかったころ身近にいて、実際に大きな被害を被りましたが、病として治療できる施設や相談できるシステムを知っていれば利用したのにと思っています。
きちんとした対策をする計画にはかなり期待しますし、セレブな空間であるカジノはハードルも高く、公営ギャンブルやパチンコとは意味が異なるはずで、その経済効果は率直に受け入れられます。",ワニ,true,2026-08-25T14:14:25.634Z,2026-08-25T14:28:04.410Z,819,2026-08-25T14:28:04.410Z,2026-08-25T14:28:04.410Z
9abffebc-a552-4c4f-8ef1-c6fb38ae8b22,immigration,immigration1,news,,60+,male,3,2,4,4,4,4,更に詳しく知りたいと思いました。,,,,3,,少子化対策をもっと推し進める必要性を感じました。,ワニ,true,2026-08-25T14:25:28.032Z,2026-08-25T14:28:08.420Z,160,2026-08-25T14:28:08.420Z,2026-08-25T14:28:08.420Z
5c3adf2c-d0d2-4f6f-a7f0-4596e927b621,decreasericeprice,decreasericeprice2,news,,60+,male,2,3,4,4,3,4,最近の情報については、本当なのかいろんな情報を見聞きして判断しなければ間違った認識を得てしまうので,,,,2,,自国で食を確保するという観点でいけば、コメ農家を保護していかなければならないと思う。,ワニ,true,2026-08-25T14:17:43.302Z,2026-08-25T14:28:43.290Z,660,2026-08-25T14:28:43.290Z,2026-08-25T14:28:43.290Z
93720d33-59f8-4c30-a2d9-7357a99f6ca0,immigration,immigration2,news,,50-59,male,3,3,5,4,3,4,"以前、就労関連の資格を持っており、福祉に対する興味が強かったこともあり、業界を学ぶ意味も含めて福祉業界に就職しましたが、同時に外国人就労関連の仕事もターゲットにありました。企業を訪れるとそこには多くに外国人が勤めており、とても穏やかで真面目だった印象がとても強かったです。
外国人技能労働者の低賃金、不当労働、パワハラ、セクハラなどのニュースをよく耳にするようになり、外国人就労の現場を選択していた場合を想像することもあります。",,,,3,,"日本の人口が減少していくことを考えると、外国人労働者の受け入れは必然と思います。一方で、先の選挙で外国人労働者に対する規制を公約にした政党が勢力を拡大したこともあり、今後外国人規制が強まる傾向にあります。
外国人のよる犯罪行為が注目されている今、教育の整備は欠かせないものと考えます。",ワニ,true,2026-08-25T14:04:29.314Z,2026-08-25T14:29:02.529Z,1473,2026-08-25T14:29:02.530Z,2026-08-25T14:29:02.530Z
d8835d88-db7c-41ff-b918-b5c39ff83275,decreasericeprice,decreasericeprice2,news,,50-59,male,4,4,3,2,2,4,コメ価格の変動に対して一方的な意見だと感じました。異なった視点からの情報が必要であると思います。,,,,4,,"そもそも現在の状況を値下がりと表現することに違和感を感じる。
去年の価格がJAや卸が原因の異常な高騰であったはず。
そこから下がることは当然のことであり現状ではまだ米価格は高いと思う。",ワニ,true,2026-08-25T14:24:01.292Z,2026-08-25T14:29:05.586Z,304,2026-08-25T14:29:05.587Z,2026-08-25T14:29:05.587Z
1a52333a-2bd1-4d5c-9b7c-1feb6f46203d,casinoir,casinoir1,news,,60+,female,3,4,4,4,4,5,a,,,,3,,,ワニ,true,2026-08-25T14:28:38.064Z,2026-08-25T14:29:17.719Z,40,2026-08-25T14:29:17.719Z,2026-08-25T14:29:17.719Z
c37dfe08-28f0-4207-9a27-f23d74e6dd2a,casinoir,casinoir2,news,,30-39,male,3,2,5,5,3,5,誘致することで様々な面で変化があると思う。具体的には経済効果や治安の変化等。そういった部分が気になったため。,,,,3,,,ワニ,true,2026-08-25T14:26:22.250Z,2026-08-25T14:29:18.322Z,176,2026-08-25T14:29:18.322Z,2026-08-25T14:29:18.322Z
1264337b-0a65-4ffe-adc5-611e87317625,decreasericeprice,decreasericeprice1,news,,30-39,female,3,3,3,3,4,4,,,,,3,,,ワニ,true,2026-08-25T14:28:51.979Z,2026-08-25T14:29:28.633Z,37,2026-08-25T14:29:28.633Z,2026-08-25T14:29:28.633Z
813a2f39-fcd8-4da6-b222-d9d28d06e7d1,usingballatpark,usingballatpark1,news,,50-59,female,3,5,5,4,4,2,子供がおらず身近な話ではないため,,,,3,,"自分が子供の頃公園でのボール遊びは普通にしていたので
今は出来ないということに驚きました。",ワニ,true,2026-08-25T14:21:38.819Z,2026-08-25T14:29:30.281Z,471,2026-08-25T14:29:30.282Z,2026-08-25T14:29:30.282Z
e0304fa5-9e87-4c5b-82de-877c87145556,decreasericeprice,decreasericeprice1,news,,50-59,male,3,4,4,2,3,4,他社の現状見解,,,,2,,鈴木農水相の更迭、大規模農場の経営者を大臣に、農水族の落選,ワニ,true,2026-08-25T14:22:14.425Z,2026-08-25T14:30:23.810Z,489,2026-08-25T14:30:23.811Z,2026-08-25T14:30:23.811Z
dc8dea01-10c8-4e96-aa80-e74b89fa05a7,usingballatpark,usingballatpark2,news,,40-49,male,3,2,5,4,4,2,だいたいわかったので,,,,3,,とくにありません,ワニ,true,2026-08-25T14:29:22.499Z,2026-08-25T14:30:41.296Z,79,2026-08-25T14:30:41.296Z,2026-08-25T14:30:41.296Z
0534c29c-635a-4be4-b7c8-4a09e1751a79,casinoir,casinoir1,news,,30-39,male,2,1,4,5,2,2,あまり興味がないので,,,,2,,,ワニ,true,2026-08-25T14:26:45.818Z,2026-08-25T14:30:47.505Z,242,2026-08-25T14:30:47.505Z,2026-08-25T14:30:47.505Z
0d5ab196-6b88-4885-97fb-2d5469f9858e,usingballatpark,usingballatpark2,news,,50-59,male,3,3,5,2,3,4,公園での球技禁止：それが優勝できない理由と考える人がどのくらいいるのか知りたくなった。（自分はそうは思わない）,,,,3,,,ワニ,true,2026-08-25T14:24:05.891Z,2026-08-25T14:30:51.194Z,405,2026-08-25T14:30:51.195Z,2026-08-25T14:30:51.195Z
06bf4540-0cfc-4d1e-8982-4def67da8b81,immigration,immigration2,news,,30-39,female,2,2,3,2,2,2,あまり理解出来ませんでした。,,,,2,,,ワニ,true,2026-08-25T14:27:53.120Z,2026-08-25T14:31:10.882Z,198,2026-08-25T14:31:10.883Z,2026-08-25T14:31:10.883Z
3517d907-1ee3-4b93-97b8-e90a9f70885d,immigration,immigration1,news,,40-49,male,2,3,5,4,2,4,,,,,2,,,ワニ,true,2026-08-25T14:28:35.510Z,2026-08-25T14:31:12.522Z,157,2026-08-25T14:31:12.522Z,2026-08-25T14:31:12.522Z
10face2a-89f6-4938-b896-685d9bd0e13e,immigration,immigration1,news,,40-49,male,2,3,3,3,3,3,,,,,2,,,ワニ,true,2026-08-25T14:29:48.482Z,2026-08-25T14:31:17.905Z,89,2026-08-25T14:31:17.905Z,2026-08-25T14:31:17.905Z
48e75bd5-5110-448c-b875-b39b71af1e16,nuclearenergy,nuclearenergy1,news,,40-49,male,2,2,4,3,4,3,不可彫りする程関心はない,,,,2,,,ワニ,true,2026-08-25T14:29:56.983Z,2026-08-25T14:31:18.288Z,81,2026-08-25T14:31:18.289Z,2026-08-25T14:31:18.289Z
346b40ce-216d-4322-9f3c-0998464e4b76,decreasericeprice,decreasericeprice2,news,,50-59,male,4,2,4,4,4,3,,,,,3,,,犬,false,2026-08-25T14:29:54.514Z,2026-08-25T14:31:25.111Z,91,2026-08-25T14:31:25.112Z,2026-08-25T14:31:25.112Z
71ad31f3-c53b-48f4-b11b-ba49021afadb,nuclearenergy,nuclearenergy2,news,,60+,female,1,5,5,5,2,2,さらに調べて原発事故被害者の苦しい状況をさらに知ると苦しくなるから。ただ、捜索の遅れ、被災者自らが重機もなく40体もの遺体を発見・回収したことは知らなかったので、公的な捜索がどのように行われ（なかっ）たかはもう少し知っておくべきだと思ったから。,,,,1,,この方のような被災者の経験は知らなかった。私も、東電に責任を取らせたい、また、東電の経営陣を罪に問うことを避けた司法への怒りもよみがえった。,ワニ,true,2026-08-25T14:18:55.847Z,2026-08-25T14:31:26.801Z,751,2026-08-25T14:31:26.802Z,2026-08-25T14:31:26.802Z
8be1ea9a-7a0c-41e5-b206-50696372f2ae,usingballatpark,usingballatpark2,news,,30-39,male,3,4,5,2,3,4,住棟に囲まれたプレイロットというのが一般的に「公園でのボール遊び」という言葉と関連付けられるのかどうか分からないため、具体的な状況を知りたい。,,,,3,,,ワニ,true,2026-08-25T14:15:28.090Z,2026-08-25T14:31:38.784Z,971,2026-08-25T14:31:38.784Z,2026-08-25T14:31:38.784Z
9f37e804-ec37-479c-ba1a-c08b70e5dd36,usingballatpark,usingballatpark2,news,,40-49,male,4,4,4,4,4,3,調べる事に面倒くささがある,,,,3,,,ワニ,true,2026-08-25T14:30:05.883Z,2026-08-25T14:31:55.581Z,110,2026-08-25T14:31:55.582Z,2026-08-25T14:31:55.582Z
6039c17c-ce5a-4880-9389-980af46eab86,nuclearenergy,nuclearenergy2,news,,60+,male,3,4,5,4,4,4,津波被害にあって、その後原発事故で救出活動ができなかった人がどのような思いでいるのか知りたくなったから。,,,,3,,原発にはリスクはあるが、地球温暖化防止の観点ではある程度は必要と思った。,ワニ,true,2026-08-25T14:26:55.511Z,2026-08-25T14:32:03.063Z,308,2026-08-25T14:32:03.064Z,2026-08-25T14:32:03.064Z
fc3873f3-1c30-4269-be73-f0e4dfbc16a0,nuclearenergy,nuclearenergy2,news,,30-39,male,4,4,5,4,4,2,過去に多く報道された内容で、新鮮さはあまりないから,,,,4,,原発は局所的に大きな被害を及ぼすが、火力発電は広範囲に大きな被害を目に見えない形で引き起こす。今は原発が必要だと思う,ワニ,true,2026-08-25T14:28:44.607Z,2026-08-25T14:32:05.536Z,201,2026-08-25T14:32:05.537Z,2026-08-25T14:32:05.537Z
08476dd1-c332-44ec-8a7e-e7eac55b761a,nuclearenergy,nuclearenergy1,news,,40-49,male,2,3,4,4,3,4,今現在の自分が持っている知識だけではきちんとした判断ができないので、さらに詳しく調べてみたいと思ったから。,,,,2,,,ワニ,true,2026-08-25T14:28:38.664Z,2026-08-25T14:32:06.673Z,208,2026-08-25T14:32:06.674Z,2026-08-25T14:32:06.674Z
4624b208-54e0-4905-a839-62e043a9227e,decreasericeprice,decreasericeprice1,news,,30-39,male,4,3,3,3,4,4,特になし,,,,3,,,ワニ,true,2026-08-25T14:32:40.629Z,2026-08-25T14:32:13.234Z,0,2026-08-25T14:32:13.234Z,2026-08-25T14:32:13.234Z
6de495b4-8ff4-45f5-8722-8e60cf38e1c2,decreasericeprice,decreasericeprice2,news,,40-49,male,4,4,5,4,3,4,来年の価格はどうなるのかさらに継続的にみたいと思った,,,,4,,一般的にみて、賛成の方がおおいと感じる。反対とするひとはかなりマイノリティーなのでは。,ワニ,true,2026-08-25T14:29:31.218Z,2026-08-25T14:32:17.041Z,166,2026-08-25T14:32:17.041Z,2026-08-25T14:32:17.041Z
b3acf818-6f6b-4a1c-9c7a-4cd046911563,nuclearenergy,nuclearenergy2,news,,50-59,male,3,2,4,4,3,3,,,,,3,,,ワニ,true,2026-08-25T14:31:21.373Z,2026-08-25T14:32:30.476Z,69,2026-08-25T14:32:30.476Z,2026-08-25T14:32:30.476Z
ef65365f-874c-46be-b17f-486141a49e55,usingballatpark,usingballatpark1,news,,60+,female,2,2,5,4,3,2,この記事で十分に状況が分かったと思う,,,,2,,管理された試行段階は良いとしても、今後も維持できるのか不安,ワニ,true,2026-08-25T14:28:25.774Z,2026-08-25T14:32:41.359Z,256,2026-08-25T14:32:41.360Z,2026-08-25T14:32:41.360Z
6877a86f-6792-458c-906c-37f8fab7e619,decreasericeprice,decreasericeprice2,news,,30-39,female,4,3,3,3,3,3,よくニュースでやっているから,,,,4,,,ワニ,true,2026-08-25T14:31:32.648Z,2026-08-25T14:32:50.806Z,78,2026-08-25T14:32:50.807Z,2026-08-25T14:32:50.807Z
0f78e72b-55a7-4210-8506-312f6b0e04e1,casinoir,casinoir1,news,,50-59,female,1,4,4,3,3,2,特に気になる点がなかった,,,,1,,,ワニ,true,2026-08-25T14:30:24.964Z,2026-08-25T14:33:11.453Z,166,2026-08-25T14:33:11.454Z,2026-08-25T14:33:11.454Z
22c4e78a-9475-4ef1-b5dc-72e050476c58,casinoir,casinoir2,news,,50-59,male,3,4,5,5,4,3,自分はギャンブルに全く興味がないが、社会問題の懸念もあるので無視はできない,,,,2,,景気の改善とうまくバランスを取ってギャンブル依存症を減らせればよいが、期待と懸念が半々である,ワニ,true,2026-08-25T14:24:16.849Z,2026-08-25T14:33:13.327Z,536,2026-08-25T14:33:13.328Z,2026-08-25T14:33:13.328Z
